ZTime,Time,OAT,DT,SLP,WD,WS,SKY,PPT,PPT6,Plsr.Event,Plsr.Source
20161201080000,20161201000000,89,67,10204,0,0,0,0,-9999,,
20161201090000,20161201010000,83,67,10203,250,15,0,0,-9999,,
20161201100000,20161201020000,83,61,10201,250,15,0,0,-9999,,
20161201110000,20161201030000,78,56,10201,270,26,0,0,-9999,,
20161201120000,20161201040000,72,56,10203,0,0,0,0,-9999,,
20161201130000,20161201050000,61,50,10203,0,0,0,0,-9999,,
20161201140000,20161201060000,67,44,10205,0,0,0,0,-9999,,
20161201150000,20161201070000,61,44,10207,0,0,0,0,-9999,,
20161201160000,20161201080000,78,56,10210,260,21,0,0,-9999,,
20161201170000,20161201090000,106,72,10212,0,0,0,0,-9999,,
20161201180000,20161201100000,122,61,10216,360,21,0,0,-9999,,
20161201190000,20161201110000,128,56,10210,20,21,0,0,-9999,,
20161201200000,20161201120000,133,50,10204,350,26,0,0,-9999,,
20161201210000,20161201130000,144,22,10199,340,36,0,0,-9999,,
20161201220000,20161201140000,144,11,10194,310,36,0,0,-9999,,
20161201230000,20161201150000,150,6,10193,310,26,0,0,-9999,,
20161202000000,20161201160000,144,6,10195,350,31,0,0,-9999,,
20161202010000,20161201170000,133,11,10197,320,15,0,0,-9999,,
20161202020000,20161201180000,117,17,10201,260,21,0,0,-9999,,
20161202030000,20161201190000,106,17,10204,0,0,0,0,-9999,,
20161202040000,20161201200000,100,22,10203,0,0,0,0,-9999,,
20161202050000,20161201210000,89,28,10213,280,21,0,0,-9999,,
20161202060000,20161201220000,94,28,10214,0,0,0,0,-9999,,
20161202070000,20161201230000,94,28,10215,290,31,0,0,-9999,,
20161202080000,20161202000000,94,22,10215,-9999,31,0,0,-9999,,
20161202090000,20161202010000,111,6,10212,320,46,0,0,-9999,,
20161202100000,20161202020000,100,6,10214,330,31,0,0,-9999,,
20161202110000,20161202030000,117,-28,10212,330,62,0,0,-9999,,
20161202120000,20161202040000,111,-33,10215,320,36,0,0,-9999,,
20161202130000,20161202050000,106,-33,10218,320,36,0,0,-9999,,
20161202140000,20161202060000,111,-39,10225,340,72,0,0,-9999,,
20161202150000,20161202070000,89,-22,10231,40,26,0,0,-9999,,
20161202160000,20161202080000,106,-28,10239,340,21,0,0,-9999,,
20161202170000,20161202090000,122,-28,10243,340,26,0,0,-9999,,
20161202180000,20161202100000,133,-22,10245,350,46,0,0,-9999,,
20161202190000,20161202110000,144,-22,10243,310,36,0,0,-9999,,
20161202200000,20161202120000,156,-22,10236,330,41,0,0,-9999,,
20161202210000,20161202130000,161,-17,10231,340,41,0,0,-9999,,
20161202220000,20161202140000,167,-33,10227,360,77,0,0,-9999,,
20161202230000,20161202150000,167,-22,10225,360,77,0,0,-9999,,
20161203000000,20161202160000,156,-11,10225,360,57,0,0,-9999,,
20161203010000,20161202170000,133,11,10227,350,36,0,0,-9999,,
20161203020000,20161202180000,117,17,10228,40,21,0,0,-9999,,
20161203030000,20161202190000,128,-17,10229,0,0,0,0,-9999,,
20161203040000,20161202200000,117,0,10233,0,0,0,0,-9999,,
20161203050000,20161202210000,89,6,10235,0,0,0,0,-9999,,
20161203060000,20161202220000,94,6,10237,0,0,0,0,-9999,,
20161203070000,20161202230000,94,6,10239,0,0,0,0,-9999,,
20161203080000,20161203000000,83,11,10242,0,0,0,0,-9999,,
20161203090000,20161203010000,78,11,10240,240,15,0,0,-9999,,
20161203100000,20161203020000,72,11,10242,0,0,0,0,-9999,,
20161203110000,20161203030000,56,6,10243,0,0,0,0,-9999,,
20161203120000,20161203040000,61,11,10242,0,0,0,0,-9999,,
20161203130000,20161203050000,61,11,10245,0,0,0,0,-9999,,
20161203140000,20161203060000,61,11,10251,0,0,0,0,-9999,,
20161203150000,20161203070000,72,11,10253,250,15,0,0,-9999,,
20161203160000,20161203080000,89,11,10255,0,0,0,0,-9999,,
20161203170000,20161203090000,128,17,10255,0,0,0,0,-9999,,
20161203180000,20161203100000,128,44,10261,350,26,0,0,-9999,,
20161203190000,20161203110000,150,33,10255,360,21,0,0,-9999,,
20161203200000,20161203120000,161,50,10246,350,31,0,0,-9999,,
20161203210000,20161203130000,172,17,10233,320,21,0,0,-9999,,
20161203220000,20161203140000,167,39,10231,330,41,0,0,-9999,,
20161203230000,20161203150000,167,22,10226,320,31,0,0,-9999,,
20161204000000,20161203160000,156,28,10224,340,26,0,0,-9999,,
20161204010000,20161203170000,139,44,10223,320,26,0,0,-9999,,
20161204020000,20161203180000,122,72,10224,0,0,0,0,-9999,,
20161204030000,20161203190000,122,83,10224,260,15,0,0,-9999,,
20161204040000,20161203200000,94,67,10227,120,15,0,0,-9999,,
20161204050000,20161203210000,106,61,10228,190,15,0,0,-9999,,
20161204060000,20161203220000,89,50,10225,110,21,0,0,-9999,,
20161204070000,20161203230000,94,50,10227,0,0,0,0,-9999,,
20161204080000,20161204000000,83,44,10228,0,0,0,0,-9999,,
20161204090000,20161204010000,78,39,10228,0,0,0,0,-9999,,
20161204100000,20161204020000,72,39,10225,0,0,0,0,-9999,,
20161204110000,20161204030000,61,33,10223,0,0,0,0,-9999,,
20161204120000,20161204040000,61,39,10219,0,0,0,0,-9999,,
20161204130000,20161204050000,50,28,10219,0,0,0,0,-9999,,
20161204140000,20161204060000,50,28,10219,0,0,0,0,-9999,,
20161204150000,20161204070000,56,33,10226,0,0,0,0,-9999,,
20161204160000,20161204080000,67,39,10231,0,0,0,0,-9999,,
20161204170000,20161204090000,100,56,10232,0,0,0,0,-9999,,
20161204180000,20161204100000,106,61,10238,360,15,0,0,-9999,,
20161204190000,20161204110000,128,78,10230,10,15,0,0,-9999,,
20161204200000,20161204120000,139,83,10219,360,31,0,0,-9999,,
20161204210000,20161204130000,144,89,10213,360,26,0,0,-9999,,
20161204220000,20161204140000,144,72,10208,20,31,0,0,-9999,,
20161204230000,20161204150000,144,72,10209,350,26,0,0,-9999,,
20161205000000,20161204160000,133,78,10207,330,31,0,0,-9999,,
20161205010000,20161204170000,122,83,10211,0,0,0,0,-9999,,
20161205020000,20161204180000,133,89,10209,300,26,0,0,-9999,,
20161205030000,20161204190000,117,83,10207,0,0,0,0,-9999,,
20161205040000,20161204200000,122,100,10206,320,26,0,0,-9999,,
20161205050000,20161204210000,117,100,10212,320,21,0,0,-9999,,
20161205060000,20161204220000,100,89,10211,180,15,0,0,-9999,,
20161205070000,20161204230000,89,78,10212,0,0,0,0,-9999,,
20161205080000,20161205000000,100,89,10208,0,0,-9999,0,-9999,,
20161205090000,20161205010000,106,83,10207,0,0,-9999,0,-9999,,
20161205100000,20161205020000,106,89,10203,0,0,-9999,0,-9999,,
20161205110000,20161205030000,100,83,10201,0,0,4,0,-9999,,
20161205120000,20161205040000,94,83,10199,0,0,-9999,0,-9999,,
20161205130000,20161205050000,100,89,10196,0,0,-9999,0,-9999,,
20161205140000,20161205060000,106,94,10193,-9999,15,-9999,0,-9999,,
20161205150000,20161205070000,111,89,10197,260,26,-9999,0,-9999,,
20161205160000,20161205080000,106,89,10201,250,31,-9999,0,-9999,,
20161205170000,20161205090000,111,89,10203,270,26,-9999,0,-9999,,
20161205180000,20161205100000,122,83,10203,-9999,15,-9999,0,-9999,,
20161205190000,20161205110000,122,78,10199,300,15,-9999,0,-9999,,
20161205200000,20161205120000,128,78,10195,320,15,-9999,0,-9999,,
20161205210000,20161205130000,133,78,10188,360,31,-9999,0,-9999,,
20161205220000,20161205140000,133,78,10187,20,31,-9999,0,-9999,,
20161205230000,20161205150000,122,78,10187,340,41,2,0,-9999,,
20161206000000,20161205160000,122,78,10183,350,26,0,0,-9999,,
20161206010000,20161205170000,117,72,10177,0,0,2,0,-9999,,
20161206020000,20161205180000,117,72,10174,0,0,0,0,-9999,,
20161206030000,20161205190000,111,78,10176,0,0,0,0,-9999,,
20161206040000,20161205200000,111,78,10178,260,21,4,0,-9999,,
20161206050000,20161205210000,94,67,10177,0,0,0,0,-9999,,
20161206060000,20161205220000,94,78,10181,0,0,0,0,-9999,,
20161206070000,20161205230000,94,67,10186,0,0,-9999,0,-9999,,
20161206080000,20161206000000,89,67,10185,0,0,4,0,-9999,,
20161206090000,20161206010000,89,50,10181,0,0,4,0,-9999,,
20161206100000,20161206020000,89,44,10183,290,21,0,0,-9999,,
20161206110000,20161206030000,72,39,10181,200,15,0,0,-9999,,
20161206120000,20161206040000,61,28,10181,0,0,0,0,-9999,,
20161206130000,20161206050000,61,33,10185,290,15,0,0,-9999,,
20161206140000,20161206060000,61,22,10190,260,15,0,0,-9999,,
20161206150000,20161206070000,61,22,10193,260,21,0,0,-9999,,
20161206160000,20161206080000,72,28,10198,280,15,0,0,-9999,,
20161206170000,20161206090000,94,33,10205,0,0,0,0,-9999,,
20161206180000,20161206100000,106,39,10208,0,0,0,0,-9999,,
20161206190000,20161206110000,117,33,10204,360,31,0,0,-9999,,
20161206200000,20161206120000,122,28,10200,360,36,0,0,-9999,,
20161206210000,20161206130000,128,33,10193,10,31,0,0,-9999,,
20161206220000,20161206140000,117,28,10189,20,31,0,0,-9999,,
20161206230000,20161206150000,128,39,10191,350,41,-9999,0,-9999,,
20161207000000,20161206160000,128,22,10191,310,31,0,0,-9999,,
20161207010000,20161206170000,111,22,10192,280,26,0,0,-9999,,
20161207020000,20161206180000,100,33,10197,280,26,0,0,-9999,,
20161207030000,20161206190000,94,33,10199,-9999,15,0,0,-9999,,
20161207040000,20161206200000,94,33,10202,0,0,0,0,-9999,,
20161207050000,20161206210000,83,28,10204,260,15,0,0,-9999,,
20161207060000,20161206220000,72,22,10208,0,0,0,0,-9999,,
20161207070000,20161206230000,67,28,10211,0,0,0,0,-9999,,
20161207080000,20161207000000,67,22,10214,130,15,0,0,-9999,,
20161207090000,20161207010000,61,28,10216,0,0,0,0,-9999,,
20161207100000,20161207020000,56,22,10215,190,15,0,0,-9999,,
20161207110000,20161207030000,44,17,10213,0,0,0,0,-9999,,
20161207120000,20161207040000,39,22,10212,0,0,0,0,-9999,,
20161207130000,20161207050000,44,22,10213,0,0,0,0,-9999,,
20161207140000,20161207060000,44,22,10216,290,21,0,0,-9999,,
20161207150000,20161207070000,56,28,10221,0,0,0,0,-9999,,
20161207160000,20161207080000,56,28,10226,0,0,2,0,-9999,,
20161207170000,20161207090000,67,33,10230,0,0,-9999,0,-9999,,
20161207180000,20161207100000,83,28,10232,0,0,2,0,-9999,,
20161207190000,20161207110000,100,28,10227,0,0,2,0,-9999,,
20161207200000,20161207120000,106,28,10219,-9999,15,-9999,0,-9999,,
20161207210000,20161207130000,100,39,10214,20,26,-9999,-1,-9999,,
20161207220000,20161207140000,106,33,10208,30,21,-9999,-1,-9999,,
20161207230000,20161207150000,106,28,10207,360,15,-9999,0,-9999,,
20161208000000,20161207160000,106,33,10204,360,21,-9999,-1,-1,,
20161208010000,20161207170000,100,28,10203,0,0,-9999,0,-9999,,
20161208020000,20161207180000,106,39,10198,140,15,-9999,0,-9999,,
20161208030000,20161207190000,111,50,10200,120,26,-9999,-1,-9999,,
20161208040000,20161207200000,111,44,10197,140,26,-9999,-1,-9999,,
20161208050000,20161207210000,106,56,10197,140,31,-9999,3,-9999,,
20161208060000,20161207220000,100,61,10197,120,31,-9999,3,5,,
20161208070000,20161207230000,100,56,10190,130,46,-9999,0,-9999,,
20161208080000,20161208000000,100,61,10183,130,62,-9999,-1,-9999,,
20161208090000,20161208010000,100,67,10177,130,77,-9999,5,-9999,,
20161208100000,20161208020000,100,67,10179,110,51,-9999,-1,-9999,,
20161208110000,20161208030000,100,72,10179,120,62,-9999,-1,-9999,,
20161208120000,20161208040000,100,78,10176,120,62,-9999,-1,5,,
20161208130000,20161208050000,106,83,10174,130,57,-9999,-1,-9999,,
20161208140000,20161208060000,111,89,10180,130,51,-9999,3,-9999,,
20161208150000,20161208070000,111,94,10186,130,51,-9999,3,-9999,,
20161208160000,20161208080000,117,94,10191,140,41,-9999,-1,-9999,,
20161208170000,20161208090000,128,100,10197,130,51,-9999,0,-9999,,
20161208180000,20161208100000,156,117,10205,130,51,-9999,0,5,,
20161208190000,20161208110000,161,111,10205,130,51,4,0,-9999,,
20161208200000,20161208120000,172,111,10201,170,57,-9999,0,-9999,,
20161208210000,20161208130000,172,117,10201,160,51,-9999,0,-9999,,
20161208220000,20161208140000,172,117,10202,150,46,-9999,-1,-9999,,
20161208230000,20161208150000,172,122,10203,160,31,-9999,0,-9999,,
20161209000000,20161208160000,172,122,10205,150,46,-9999,0,-1,,
20161209010000,20161208170000,156,122,10207,140,51,2,0,-9999,,
20161209020000,20161208180000,150,122,10209,150,36,-9999,0,-9999,,
20161209030000,20161208190000,150,122,10212,140,41,-9999,0,-9999,,
20161209040000,20161208200000,144,122,10220,150,21,-9999,0,-9999,,
20161209050000,20161208210000,150,122,10221,150,36,-9999,0,-9999,,
20161209060000,20161208220000,150,122,10229,0,0,-9999,0,-9999,,
20161209070000,20161208230000,144,122,10230,140,31,-9999,0,-9999,,
20161209080000,20161209000000,144,122,10232,150,15,4,0,-9999,,
20161209090000,20161209010000,150,122,10231,180,21,-9999,0,-9999,,
20161209100000,20161209020000,144,122,10232,0,0,-9999,0,-9999,,
20161209110000,20161209030000,144,122,10233,200,15,-9999,0,-9999,,
20161209120000,20161209040000,133,117,10231,140,21,-9999,0,-9999,,
20161209130000,20161209050000,139,117,10231,140,21,-9999,0,-9999,,
20161209140000,20161209060000,139,117,10230,150,31,0,0,-9999,,
20161209150000,20161209070000,144,122,10235,140,36,0,0,-9999,,
20161209160000,20161209080000,144,122,10239,150,26,-9999,0,-9999,,
20161209170000,20161209090000,150,122,10246,160,21,-9999,0,-9999,,
20161209180000,20161209100000,172,122,10251,180,31,4,0,-9999,,
20161209190000,20161209110000,183,122,10248,130,36,-9999,0,-9999,,
20161209200000,20161209120000,183,117,10238,140,26,-9999,0,-9999,,
20161209210000,20161209130000,178,128,10228,360,21,-9999,0,-9999,,
20161209220000,20161209140000,183,128,10223,10,21,-9999,0,-9999,,
20161209230000,20161209150000,183,122,10221,140,36,-9999,0,-9999,,
20161210000000,20161209160000,183,117,10220,200,31,-9999,0,-9999,,
20161210010000,20161209170000,172,128,10218,0,0,-9999,0,-9999,,
20161210020000,20161209180000,172,111,10217,170,21,-9999,0,-9999,,
20161210030000,20161209190000,172,111,10215,160,21,-9999,0,-9999,,
20161210040000,20161209200000,167,117,10212,160,26,-9999,-1,-9999,,
20161210050000,20161209210000,172,122,10212,150,26,-9999,0,-9999,,
20161210060000,20161209220000,172,122,10207,160,41,-9999,0,-1,,
20161210070000,20161209230000,172,128,10208,140,51,-9999,-1,-9999,,
20161210080000,20161210000000,172,128,10205,130,62,-9999,0,-9999,,
20161210090000,20161210010000,167,133,10205,130,41,-9999,-1,-9999,,
20161210100000,20161210020000,161,133,10206,130,31,-9999,3,-9999,,
20161210110000,20161210030000,161,139,10208,140,21,-9999,3,-9999,,
20161210120000,20161210040000,156,139,10207,150,26,-9999,3,8,,
20161210130000,20161210050000,161,139,10199,150,31,-9999,-1,-9999,,
20161210140000,20161210060000,161,133,10202,160,31,-9999,0,-9999,,
20161210150000,20161210070000,167,128,10202,160,31,4,0,-9999,,
20161210160000,20161210080000,161,133,10201,140,36,4,0,-9999,,
20161210170000,20161210090000,172,133,10202,150,41,-9999,0,-9999,,
20161210180000,20161210100000,172,139,10203,140,46,-9999,3,3,,
20161210190000,20161210110000,172,139,10202,150,31,-9999,10,-9999,,
20161210200000,20161210120000,167,144,10192,120,41,-9999,18,-9999,,
20161210210000,20161210130000,161,144,10189,140,36,-9999,46,-9999,,
20161210220000,20161210140000,161,144,10177,140,51,-9999,28,-9999,,
20161210230000,20161210150000,161,144,10178,130,31,-9999,3,-9999,,
20161211000000,20161210160000,156,144,10179,140,26,-9999,13,117,,
20161211010000,20161210170000,161,144,10182,0,0,-9999,-1,-9999,,
20161211020000,20161210180000,150,139,10191,-9999,21,-9999,10,-9999,,
20161211030000,20161210190000,150,128,10190,0,0,-9999,0,-9999,,
20161211040000,20161210200000,144,122,10198,330,21,2,0,-9999,,
20161211050000,20161210210000,133,111,10206,290,26,0,0,-9999,,
20161211060000,20161210220000,128,94,10208,0,0,0,0,10,,
20161211070000,20161210230000,122,83,10215,330,15,0,0,-9999,,
20161211080000,20161211000000,122,83,10220,0,0,0,0,-9999,,
20161211090000,20161211010000,117,89,10218,0,0,0,0,-9999,,
20161211100000,20161211020000,106,89,10217,0,0,0,0,-9999,,
20161211110000,20161211030000,106,89,10221,0,0,0,0,-9999,,
20161211120000,20161211040000,100,72,10218,250,15,0,0,-9999,,
20161211130000,20161211050000,100,67,10222,280,15,-9999,0,-9999,,
20161211140000,20161211060000,94,61,10223,270,21,0,0,-9999,,
20161211150000,20161211070000,89,56,10226,0,0,0,0,-9999,,
20161211160000,20161211080000,89,61,10229,0,0,0,0,-9999,,
20161211170000,20161211090000,94,67,10234,190,15,0,0,-9999,,
20161211180000,20161211100000,111,50,10236,-9999,15,0,0,-9999,,
20161211190000,20161211110000,117,56,10231,-9999,26,0,0,-9999,,
20161211200000,20161211120000,122,50,10226,230,15,0,0,-9999,,
20161211210000,20161211130000,122,56,10219,350,41,0,0,-9999,,
20161211220000,20161211140000,122,61,10220,30,26,0,0,-9999,,
20161211230000,20161211150000,122,61,10219,40,21,0,0,-9999,,
20161212000000,20161211160000,117,50,10216,20,26,0,0,-9999,,
20161212010000,20161211170000,111,56,10214,350,21,0,0,-9999,,
20161212020000,20161211180000,106,56,10212,0,0,0,0,-9999,,
20161212030000,20161211190000,106,61,10212,350,15,0,0,-9999,,
20161212040000,20161211200000,106,61,10212,0,0,0,0,-9999,,
20161212050000,20161211210000,106,61,10214,0,0,-9999,0,-9999,,
20161212060000,20161211220000,106,61,10218,0,0,-9999,0,-9999,,
20161212070000,20161211230000,100,67,10216,200,15,2,0,-9999,,
20161212080000,20161212000000,100,61,10218,0,0,-9999,0,-9999,,
20161212090000,20161212010000,100,61,10215,0,0,4,0,-9999,,
20161212100000,20161212020000,100,61,10216,0,0,-9999,0,-9999,,
20161212110000,20161212030000,100,61,10216,0,0,-9999,0,-9999,,
20161212120000,20161212040000,94,61,10215,0,0,-9999,0,-9999,,
20161212130000,20161212050000,100,56,10211,0,0,-9999,0,-9999,,
20161212140000,20161212060000,100,61,10216,0,0,-9999,0,-9999,,
20161212150000,20161212070000,100,61,10215,0,0,-9999,0,-9999,,
20161212160000,20161212080000,94,56,10219,0,0,0,0,-9999,,
20161212170000,20161212090000,100,61,10223,0,0,0,0,-9999,,
20161212180000,20161212100000,106,67,10226,0,0,0,0,-9999,,
20161212190000,20161212110000,117,61,10222,320,21,0,0,-9999,,
20161212200000,20161212120000,122,67,10217,0,0,0,0,-9999,,
20161212210000,20161212130000,122,67,10209,280,15,0,0,-9999,,
20161212220000,20161212140000,128,61,10204,290,15,0,0,-9999,,
20161212230000,20161212150000,133,61,10205,360,31,0,0,-9999,,
20161213000000,20161212160000,122,67,10202,350,15,0,0,-9999,,
20161213010000,20161212170000,117,67,10198,0,0,0,0,-9999,,
20161213020000,20161212180000,100,67,10197,360,26,0,0,-9999,,
20161213030000,20161212190000,106,67,10198,280,15,0,0,-9999,,
20161213040000,20161212200000,100,67,10200,280,15,0,0,-9999,,
20161213050000,20161212210000,106,67,10197,270,21,0,0,-9999,,
20161213060000,20161212220000,100,67,10198,190,15,2,0,-9999,,
20161213070000,20161212230000,100,67,10197,250,15,4,0,-9999,,
20161213080000,20161213000000,100,67,10198,0,0,-9999,0,-9999,,
20161213090000,20161213010000,100,67,10200,0,0,-9999,0,-9999,,
20161213100000,20161213020000,100,67,10200,240,15,-9999,0,-9999,,
20161213110000,20161213030000,100,72,10201,0,0,-9999,0,-9999,,
20161213120000,20161213040000,100,72,10192,0,0,-9999,0,-9999,,
20161213130000,20161213050000,100,72,10188,100,15,-9999,0,-9999,,
20161213140000,20161213060000,100,72,10189,90,15,-9999,0,-9999,,
20161213150000,20161213070000,106,72,10194,0,0,-9999,0,-9999,,
20161213160000,20161213080000,106,72,10201,310,15,0,0,-9999,,
20161213170000,20161213090000,111,78,10210,350,15,-9999,0,-9999,,
20161213180000,20161213100000,117,83,10216,360,15,-9999,0,-9999,,
20161213190000,20161213110000,128,78,10214,340,15,0,0,-9999,,
20161213200000,20161213120000,133,83,10207,350,31,-9999,0,-9999,,
20161213210000,20161213130000,133,83,10199,350,26,-9999,0,-9999,,
20161213220000,20161213140000,133,83,10190,0,0,-9999,0,-9999,,
20161213230000,20161213150000,133,83,10189,330,21,-9999,0,-9999,,
20161214000000,20161213160000,139,83,10189,340,21,-9999,0,-9999,,
20161214010000,20161213170000,128,83,10189,320,15,-9999,0,-9999,,
20161214020000,20161213180000,133,89,10189,0,0,-9999,0,-9999,,
20161214030000,20161213190000,122,94,10190,0,0,-9999,-1,-9999,,
20161214040000,20161213200000,122,89,10190,0,0,-9999,0,-9999,,
20161214050000,20161213210000,122,94,10194,360,15,-9999,0,-9999,,
20161214060000,20161213220000,122,94,10196,0,0,-9999,0,-1,,
20161214070000,20161213230000,117,94,10193,0,0,-9999,0,-9999,,
20161214080000,20161214000000,117,100,10193,0,0,-9999,0,-9999,,
20161214090000,20161214010000,117,94,10188,0,0,-9999,0,-9999,,
20161214100000,20161214020000,111,94,10189,250,15,-9999,0,-9999,,
20161214110000,20161214030000,117,100,10188,0,0,-9999,0,-9999,,
20161214120000,20161214040000,122,106,10180,0,0,-9999,0,-9999,,
20161214130000,20161214050000,144,117,10177,180,21,-9999,0,-9999,,
20161214140000,20161214060000,150,117,10177,170,21,-9999,0,-9999,,
20161214150000,20161214070000,150,117,10176,150,21,-9999,0,-9999,,
20161214160000,20161214080000,150,117,10177,140,31,-9999,0,-9999,,
20161214170000,20161214090000,156,117,10183,140,26,-9999,0,-9999,,
20161214180000,20161214100000,161,117,10183,140,41,-9999,0,-9999,,
20161214190000,20161214110000,167,117,10180,150,51,-9999,0,-9999,,
20161214200000,20161214120000,172,117,10173,140,46,-9999,0,-9999,,
20161214210000,20161214130000,172,117,10167,150,46,-9999,0,-9999,,
20161214220000,20161214140000,172,117,10164,140,62,-9999,0,-9999,,
20161214230000,20161214150000,167,117,10164,150,46,-9999,0,-9999,,
20161215000000,20161214160000,161,111,10163,140,62,-9999,0,-9999,,
20161215010000,20161214170000,156,111,10163,140,31,4,0,-9999,,
20161215020000,20161214180000,150,111,10164,140,51,-9999,0,-9999,,
20161215030000,20161214190000,150,111,10162,140,31,-9999,0,-9999,,
20161215040000,20161214200000,150,111,10156,150,51,0,0,-9999,,
20161215050000,20161214210000,150,111,10163,130,46,4,0,-9999,,
20161215060000,20161214220000,156,106,10163,140,57,2,0,-9999,,
20161215070000,20161214230000,156,106,10161,130,51,2,0,-9999,,
20161215080000,20161215000000,150,106,10161,-9999,31,0,0,-9999,,
20161215090000,20161215010000,150,111,10159,120,46,-9999,0,-9999,,
20161215100000,20161215020000,150,111,10155,140,41,-9999,0,-9999,,
20161215110000,20161215030000,156,111,10150,130,46,-9999,0,-9999,,
20161215120000,20161215040000,150,111,10141,140,41,-9999,0,-9999,,
20161215130000,20161215050000,144,106,10133,150,46,0,0,-9999,,
20161215140000,20161215060000,156,111,10129,160,51,0,0,-9999,,
20161215150000,20161215070000,144,106,10123,140,62,4,0,-9999,,
20161215160000,20161215080000,150,111,10120,140,57,0,0,-9999,,
20161215170000,20161215090000,156,111,10121,150,41,-9999,0,-9999,,
20161215180000,20161215100000,150,122,10117,150,26,-9999,3,3,,
20161215190000,20161215110000,150,128,10111,160,36,-9999,3,-9999,,
20161215200000,20161215120000,161,122,10096,170,57,-9999,-1,-9999,,
20161215210000,20161215130000,161,117,10086,180,67,-9999,-1,-9999,,
20161215220000,20161215140000,161,117,10075,160,51,-9999,3,-9999,,
20161215230000,20161215150000,161,122,10067,150,82,-9999,3,-9999,,
20161216000000,20161215160000,156,128,10062,150,51,-9999,10,18,,
20161216010000,20161215170000,156,128,10058,-9999,21,-9999,23,-9999,,
20161216020000,20161215180000,150,128,10054,170,31,-9999,18,-9999,FLASH FLOOD,1 LAW ENFORCEMENT
20161216030000,20161215190000,156,128,10046,170,51,-9999,5,-9999,,
20161216040000,20161215200000,156,128,10044,170,46,-9999,5,-9999,,
20161216050000,20161215210000,156,122,10042,190,41,-9999,-1,-9999,,
20161216060000,20161215220000,122,106,10058,290,46,-9999,5,56,,
20161216070000,20161215230000,106,94,10068,320,51,-9999,10,-9999,,
20161216080000,20161216000000,106,67,10079,280,46,-9999,-1,-9999,,
20161216090000,20161216010000,106,56,10083,280,46,-9999,-1,-9999,,
20161216100000,20161216020000,106,50,10090,290,41,-9999,0,-9999,,
20161216110000,20161216030000,106,44,10099,280,36,-9999,0,-9999,,
20161216120000,20161216040000,100,44,10101,290,57,-9999,0,10,,
20161216130000,20161216050000,106,39,10106,290,36,-9999,0,-9999,,
20161216140000,20161216060000,100,39,10111,270,31,2,0,-9999,,
20161216150000,20161216070000,94,33,10121,290,26,4,0,-9999,,
20161216160000,20161216080000,100,33,10127,290,31,-9999,0,-9999,,
20161216170000,20161216090000,100,39,10140,-9999,15,-9999,0,-9999,,
20161216180000,20161216100000,111,39,10146,280,36,4,0,-9999,,
20161216190000,20161216110000,106,28,10151,310,46,4,0,-9999,,
20161216200000,20161216120000,111,17,10149,320,67,0,0,-9999,,
20161216210000,20161216130000,122,22,10146,330,51,2,0,-9999,,
20161216220000,20161216140000,117,11,10146,290,72,2,0,-9999,,
20161216230000,20161216150000,122,11,10148,300,51,0,0,-9999,,
20161217000000,20161216160000,111,17,10155,300,57,0,0,-9999,,
20161217010000,20161216170000,100,22,10161,300,51,0,0,-9999,,
20161217020000,20161216180000,94,22,10169,300,41,0,0,-9999,,
20161217030000,20161216190000,94,22,10176,300,41,0,0,-9999,,
20161217040000,20161216200000,89,17,10183,300,36,0,0,-9999,,
20161217050000,20161216210000,89,17,10190,300,26,0,0,-9999,,
20161217060000,20161216220000,83,11,10196,280,26,0,0,-9999,,
20161217070000,20161216230000,72,17,10205,260,15,0,0,-9999,,
20161217080000,20161217000000,56,11,10208,280,15,0,0,-9999,,
20161217090000,20161217010000,50,6,10213,0,0,0,0,-9999,,
20161217100000,20161217020000,50,6,10221,270,31,0,0,-9999,,
20161217110000,20161217030000,50,6,10230,0,0,0,0,-9999,,
20161217120000,20161217040000,39,0,10231,0,0,0,0,-9999,,
20161217130000,20161217050000,22,-6,10235,0,0,0,0,-9999,,
20161217140000,20161217060000,33,-6,10240,40,15,0,0,-9999,,
20161217150000,20161217070000,28,-11,10249,0,0,0,0,-9999,,
20161217160000,20161217080000,33,6,10254,0,0,0,0,-9999,,
20161217170000,20161217090000,61,11,10262,30,15,0,0,-9999,,
20161217180000,20161217100000,78,22,10269,360,21,0,0,-9999,,
20161217190000,20161217110000,89,22,10269,360,21,0,0,-9999,,
20161217200000,20161217120000,94,-33,10263,350,36,0,0,-9999,,
20161217210000,20161217130000,100,-33,10254,350,26,0,0,-9999,,
20161217220000,20161217140000,111,-39,10250,0,0,0,0,-9999,,
20161217230000,20161217150000,111,-44,10251,10,21,0,0,-9999,,
20161218000000,20161217160000,100,-28,10251,350,21,0,0,-9999,,
20161218010000,20161217170000,94,-39,10249,310,15,0,0,-9999,,
20161218020000,20161217180000,83,-17,10251,250,15,0,0,-9999,,
20161218030000,20161217190000,61,-17,10256,0,0,0,0,-9999,,
20161218040000,20161217200000,56,-17,10261,0,0,0,0,-9999,,
20161218050000,20161217210000,44,-11,10268,0,0,0,0,-9999,,
20161218060000,20161217220000,39,-17,10268,0,0,0,0,-9999,,
20161218070000,20161217230000,39,-17,10272,0,0,0,0,-9999,,
20161218080000,20161218000000,28,-17,10275,0,0,0,0,-9999,,
20161218090000,20161218010000,28,-11,10269,0,0,0,0,-9999,,
