ZTime,Time,OAT,DT,SLP,WD,WS,SKY,PPT,PPT6,Plsr.Event,Plsr.Source
20160402220000,20160402180000,61,0,9970,260,72,-9999,-1,-9999,,
20160402230000,20160402190000,28,0,9980,270,108,-9999,28,-9999,,
20160403000000,20160402200000,28,6,9981,280,124,-9999,5,33,NON-TSTM WND GST,1 ASOS
20160403010000,20160402210000,17,-39,9997,260,93,-9999,3,-9999,NON-TSTM WND GST,"1 ASOS, 1 MESONET"
20160403020000,20160402220000,11,-33,10006,260,72,-9999,-1,-9999,,
20160403030000,20160402230000,6,-28,10017,260,103,-9999,-1,-9999,NON-TSTM WND GST,1 ASOS
20160403040000,20160403000000,0,-22,-9999,320,103,-9999,-1,-9999,,
20160403050000,20160403010000,-6,-61,10060,320,103,-9999,-1,-9999,,
20160403060000,20160403020000,-11,-72,10080,330,98,-9999,-1,3,NON-TSTM WND GST,"1 ASOS, 2 MESONET"
20160403070000,20160403030000,-17,-78,10095,320,82,-9999,0,-9999,,
20160403080000,20160403040000,-33,-72,-9999,320,46,-9999,-1,-9999,,
20160403090000,20160403050000,-33,-78,10128,320,57,-9999,-1,-9999,,
20160403100000,20160403060000,-33,-111,10142,320,57,4,-1,-9999,,
20160403110000,20160403070000,-39,-106,10160,290,41,4,0,-9999,,
20160403120000,20160403080000,-39,-111,10173,290,51,-9999,0,-1,,
20160403130000,20160403090000,-28,-100,10183,280,51,0,0,-9999,,
20160403140000,20160403100000,-28,-83,10187,280,41,-9999,-1,-9999,,
20160403150000,20160403110000,-11,-100,10189,280,51,-9999,-1,-9999,,
20160403160000,20160403120000,-11,-106,10190,290,51,-9999,0,-9999,,
20160403170000,20160403130000,17,-100,10181,290,51,2,0,-9999,NON-TSTM WND GST,3 MESONET
20160403180000,20160403140000,39,-89,10175,260,67,-9999,0,-1,,
20160403190000,20160403150000,39,-89,10168,260,82,2,0,-9999,,
20160403200000,20160403160000,50,-72,10161,260,46,0,0,-9999,,
20160403210000,20160403170000,61,-56,10151,-9999,31,2,0,-9999,,
20160403220000,20160403180000,78,-56,10140,220,51,4,0,-9999,,
20160403230000,20160403190000,78,-61,10132,210,57,0,0,-9999,,
20160404000000,20160403200000,72,-61,10124,200,57,0,0,-9999,,
20160404010000,20160403210000,61,-56,10121,180,46,0,0,-9999,,
20160404020000,20160403220000,72,-56,10113,180,62,-9999,0,-9999,,
20160404030000,20160403230000,78,-56,10107,190,41,-9999,0,-9999,,
20160404040000,20160404000000,78,-50,10106,200,51,2,0,-9999,,
20160404050000,20160404010000,83,-50,10099,190,51,4,0,-9999,,
20160404060000,20160404020000,111,-39,10089,210,77,-9999,0,-9999,,
20160404070000,20160404030000,122,-33,10082,210,88,-9999,-1,-9999,,
20160404080000,20160404040000,128,-28,10078,220,82,-9999,0,-9999,,
20160404090000,20160404050000,128,-17,10073,220,72,-9999,-1,-9999,,
20160404100000,20160404060000,128,-11,10072,230,88,-9999,-1,-9999,,
20160404110000,20160404070000,122,6,10077,230,77,-9999,-1,-9999,,
20160404120000,20160404080000,100,33,10086,240,51,-9999,10,8,,
20160404130000,20160404090000,100,39,10081,210,62,-9999,5,-9999,,
20160404140000,20160404100000,89,56,10087,230,77,-9999,20,-9999,,
20160404150000,20160404110000,94,56,10089,240,72,-9999,13,-9999,,
20160404160000,20160404120000,94,61,10094,240,46,-9999,5,-9999,,
20160404170000,20160404130000,94,67,10100,260,82,-9999,3,-9999,,
20160404180000,20160404140000,67,44,10112,320,57,-9999,3,51,,
20160404190000,20160404150000,50,22,10126,340,62,-9999,-1,-9999,,
20160404200000,20160404160000,39,0,10136,320,62,-9999,0,-9999,,
20160404210000,20160404170000,28,-17,10149,320,67,-9999,0,-9999,,
20160404220000,20160404180000,22,-28,10160,340,41,-9999,0,-9999,,
20160404230000,20160404190000,6,-44,10173,340,67,-9999,0,-9999,,
20160405000000,20160404200000,-6,-50,10186,340,67,-9999,0,-1,,
20160405010000,20160404210000,-11,-56,10197,330,46,-9999,0,-9999,,
20160405020000,20160404220000,-17,-67,10212,360,72,-9999,0,-9999,,
20160405030000,20160404230000,-22,-78,10220,350,72,-9999,0,-9999,,
20160405040000,20160405000000,-28,-94,10228,360,41,-9999,0,-9999,,
20160405050000,20160405010000,-28,-94,10236,330,57,-9999,0,-9999,,
20160405060000,20160405020000,-33,-78,-9999,350,46,-9999,-1,-1,,
20160405070000,20160405030000,-39,-78,10252,340,57,-9999,-1,-9999,,
20160405080000,20160405040000,-39,-78,10257,360,26,-9999,-1,-9999,,
20160405090000,20160405050000,-44,-94,10267,350,36,-9999,0,-9999,,
20160405100000,20160405060000,-44,-89,10279,350,31,-9999,0,-9999,,
20160405110000,20160405070000,-50,-89,-9999,360,31,-9999,-1,-9999,,
20160405120000,20160405080000,-50,-100,10301,340,36,4,0,-1,,
20160405130000,20160405090000,-39,-100,10309,360,36,0,0,-9999,,
20160405140000,20160405100000,-28,-106,10315,330,36,4,0,-9999,,
20160405150000,20160405110000,-22,-128,10322,-9999,21,4,0,-9999,,
20160405160000,20160405120000,-11,-122,10320,-9999,15,0,0,-9999,,
20160405170000,20160405130000,11,-111,10315,320,36,0,0,-9999,,
20160405180000,20160405140000,17,-111,10310,-9999,31,0,0,-9999,,
20160405190000,20160405150000,28,-111,10305,-9999,31,0,0,-9999,,
20160405200000,20160405160000,39,-117,10299,340,36,0,0,-9999,,
20160405210000,20160405170000,44,-111,10299,-9999,31,0,0,-9999,,
20160405220000,20160405180000,44,-128,10296,-9999,21,0,0,-9999,,
20160405230000,20160405190000,33,-133,10294,0,0,0,0,-9999,,
20160406000000,20160405200000,28,-128,10293,0,0,0,0,-9999,,
20160406010000,20160405210000,22,-133,10288,0,0,0,0,-9999,,
20160406020000,20160405220000,22,-128,10288,180,21,0,0,-9999,,
20160406030000,20160405230000,11,-111,10282,170,21,0,0,-9999,,
20160406040000,20160406000000,0,-100,10276,170,26,0,0,-9999,,
20160406050000,20160406010000,-6,-89,10269,160,21,0,0,-9999,,
20160406060000,20160406020000,-22,-94,10259,140,21,0,0,-9999,,
20160406070000,20160406030000,-17,-100,10251,120,15,0,0,-9999,,
20160406080000,20160406040000,-11,-106,10239,120,26,0,0,-9999,,
20160406090000,20160406050000,-17,-106,10228,130,26,0,0,-9999,,
20160406100000,20160406060000,-11,-100,10225,130,15,-9999,0,-9999,,
20160406110000,20160406070000,-6,-100,10234,0,0,-9999,0,-9999,,
20160406120000,20160406080000,0,-94,10226,120,21,-9999,0,-9999,,
20160406130000,20160406090000,11,-83,10215,120,31,-9999,0,-9999,,
20160406140000,20160406100000,28,-78,10200,130,36,-9999,0,-9999,,
20160406150000,20160406110000,56,-78,10183,150,62,-9999,0,-9999,,
20160406160000,20160406120000,94,-78,10170,170,72,-9999,0,-9999,,
20160406170000,20160406130000,122,-78,10149,170,67,-9999,0,-9999,,
20160406180000,20160406140000,133,-72,10125,170,103,2,0,-9999,,
20160406190000,20160406150000,156,-61,10108,170,72,0,0,-9999,,
20160406200000,20160406160000,189,-78,10084,180,98,0,0,-9999,,
20160406210000,20160406170000,183,-89,10074,180,82,0,0,-9999,,
20160406220000,20160406180000,183,-94,10062,180,57,0,0,-9999,,
20160406230000,20160406190000,167,-83,10064,190,93,0,0,-9999,,
20160407000000,20160406200000,161,-78,10059,190,72,-9999,0,-9999,,
20160407010000,20160406210000,150,-72,10056,170,72,-9999,0,-9999,,
20160407020000,20160406220000,139,-67,10058,180,67,-9999,0,-9999,,
20160407030000,20160406230000,133,-56,10049,180,62,-9999,0,-9999,,
20160407040000,20160407000000,133,-11,10037,200,82,-9999,-1,-9999,,
20160407050000,20160407010000,94,22,10025,150,57,-9999,-1,-9999,,
20160407060000,20160407020000,89,17,10009,160,62,-9999,0,-1,,
20160407070000,20160407030000,94,-6,9994,170,67,2,0,-9999,,
20160407080000,20160407040000,111,-22,9985,180,67,-9999,0,-9999,,
20160407090000,20160407050000,117,0,9984,220,98,-9999,-1,-9999,,
20160407100000,20160407060000,72,33,9999,240,62,-9999,-1,-9999,,
20160407110000,20160407070000,72,17,-9999,220,67,-9999,-1,-9999,,
20160407120000,20160407080000,72,22,10000,210,57,-9999,0,-1,,
20160407130000,20160407090000,78,22,9997,220,57,-9999,0,-9999,,
20160407140000,20160407100000,78,33,9991,210,67,-9999,-1,-9999,,
20160407150000,20160407110000,78,50,9987,210,46,-9999,3,-9999,,
20160407160000,20160407120000,83,44,9979,200,62,-9999,-1,-9999,,
20160407170000,20160407130000,78,44,9975,240,62,-9999,10,-9999,,
20160407180000,20160407140000,89,50,9965,210,62,-9999,5,15,,
20160407190000,20160407150000,61,39,9967,260,77,-9999,30,-9999,,
20160407200000,20160407160000,67,44,9969,250,77,-9999,20,-9999,,
20160407210000,20160407170000,56,28,9976,290,82,-9999,5,-9999,,
20160407220000,20160407180000,44,11,9994,280,88,-9999,5,-9999,NON-TSTM WND GST,"1 ASOS, 1 MESONET"
20160407230000,20160407190000,50,17,10005,270,72,-9999,-1,-9999,,
20160408000000,20160407200000,44,6,10015,250,62,-9999,0,64,,
20160408010000,20160407210000,39,6,10025,260,77,-9999,-1,-9999,,
20160408020000,20160407220000,28,-6,10033,260,67,-9999,0,-9999,,
20160408030000,20160407230000,22,-6,10032,250,77,-9999,0,-9999,,
20160408040000,20160408000000,11,-6,10035,270,51,-9999,3,-9999,,
20160408050000,20160408010000,17,-11,10035,250,82,-9999,0,-9999,,
20160408060000,20160408020000,11,-17,10036,250,67,-9999,-1,3,,
20160408070000,20160408030000,6,-17,10040,260,77,-9999,-1,-9999,,
20160408080000,20160408040000,6,-28,10042,270,82,-9999,-1,-9999,,
20160408090000,20160408050000,0,-33,-9999,320,67,-9999,-1,-9999,,
20160408100000,20160408060000,-6,-44,10060,300,41,-9999,-1,-9999,,
20160408110000,20160408070000,-6,-44,10067,280,51,-9999,0,-9999,,
20160408120000,20160408080000,0,-44,10072,270,57,-9999,0,-1,,
20160408130000,20160408090000,0,-50,10078,290,51,-9999,0,-9999,,
20160408140000,20160408100000,11,-56,10080,290,41,-9999,0,-9999,,
20160408150000,20160408110000,17,-50,10086,260,72,-9999,0,-9999,,
20160408160000,20160408120000,33,-56,10089,270,46,-9999,0,-9999,,
20160408170000,20160408130000,39,-44,10088,260,51,-9999,0,-9999,,
20160408180000,20160408140000,56,-50,10087,250,62,-9999,0,-9999,,
20160408190000,20160408150000,61,-61,10084,-9999,31,-9999,0,-9999,,
20160408200000,20160408160000,61,-67,10082,240,72,-9999,0,-9999,,
20160408210000,20160408170000,67,-83,10081,270,62,-9999,0,-9999,,
20160408220000,20160408180000,61,-72,10084,270,77,-9999,0,-9999,,
20160408230000,20160408190000,56,-72,10087,270,67,-9999,0,-9999,,
20160409000000,20160408200000,44,-56,10089,250,51,-9999,0,-9999,,
20160409010000,20160408210000,39,-44,10088,220,26,-9999,0,-9999,,
20160409020000,20160408220000,39,-39,10082,180,21,-9999,0,-9999,,
20160409030000,20160408230000,33,-28,10075,180,46,-9999,0,-9999,,
20160409040000,20160409000000,17,-17,10065,180,51,-9999,-1,-9999,,
20160409050000,20160409010000,6,-11,10060,190,51,-9999,3,-9999,,
20160409060000,20160409020000,6,-6,10054,210,46,-9999,5,8,,
20160409070000,20160409030000,11,-6,10046,210,46,-9999,-1,-9999,,
20160409080000,20160409040000,6,-11,10044,210,57,-9999,8,-9999,,
20160409090000,20160409050000,6,-22,10038,240,67,4,-1,-9999,,
20160409100000,20160409060000,0,-33,10041,240,51,-9999,-1,-9999,,
20160409110000,20160409070000,0,-39,10047,240,82,-9999,0,-9999,,
20160409120000,20160409080000,-6,-56,10060,240,72,-9999,0,8,,
20160409130000,20160409090000,-6,-50,10065,210,51,-9999,-1,-9999,,
20160409140000,20160409100000,-11,-33,-9999,240,26,-9999,-1,-9999,,
20160409150000,20160409110000,-11,-39,10097,320,88,-9999,-1,-9999,,
20160409160000,20160409120000,-6,-39,-9999,330,77,-9999,-1,-9999,,
20160409170000,20160409130000,0,-61,10138,340,108,-9999,5,-9999,NON-TSTM WND GST,1 ASOS
20160409180000,20160409140000,0,-78,-9999,330,88,-9999,0,5,SNOW,1 TRAINED SPOTTER
20160409190000,20160409150000,-11,-61,10173,320,72,-9999,-1,-9999,,
20160409200000,20160409160000,0,-83,-9999,320,88,-9999,-1,-9999,,
20160409210000,20160409170000,0,-94,10191,320,67,-9999,0,-9999,,
20160409220000,20160409180000,-6,-100,10204,310,46,-9999,0,-9999,,
20160409230000,20160409190000,-11,-100,10219,320,77,-9999,0,-9999,,
20160410000000,20160409200000,-17,-94,10229,320,72,-9999,0,-1,,
20160410010000,20160409210000,-28,-100,10242,320,36,2,0,-9999,,
20160410020000,20160409220000,-28,-83,10252,330,26,-9999,0,-9999,,
20160410030000,20160409230000,-39,-94,10256,330,31,2,0,-9999,,
20160410040000,20160410000000,-39,-106,10262,310,31,0,0,-9999,,
20160410050000,20160410010000,-44,-111,10266,340,26,0,0,-9999,,
20160410060000,20160410020000,-50,-111,10266,340,21,0,0,-9999,,
20160410070000,20160410030000,-50,-111,10266,0,0,0,0,-9999,,
20160410080000,20160410040000,-44,-111,10266,0,0,0,0,-9999,,
20160410090000,20160410050000,-56,-111,10265,0,0,0,0,-9999,,
20160410100000,20160410060000,-56,-100,10270,0,0,0,0,-9999,,
20160410110000,20160410070000,-56,-94,10279,160,15,-9999,0,-9999,,
20160410120000,20160410080000,-56,-78,10284,150,21,0,0,-9999,,
20160410130000,20160410090000,-33,-89,10285,150,26,-9999,0,-9999,,
20160410140000,20160410100000,-28,-94,10280,150,41,-9999,0,-9999,,
20160410150000,20160410110000,-22,-94,10280,150,51,-9999,0,-9999,,
20160410160000,20160410120000,-11,-89,10276,160,46,-9999,0,-9999,,
20160410170000,20160410130000,0,-83,10265,150,36,-9999,0,-9999,,
20160410180000,20160410140000,6,-89,10254,150,51,-9999,0,-9999,,
20160410190000,20160410150000,17,-83,10244,150,36,-9999,0,-9999,,
20160410200000,20160410160000,28,-83,10236,150,57,-9999,0,-9999,,
20160410210000,20160410170000,39,-89,10219,130,51,-9999,0,-9999,,
20160410220000,20160410180000,50,-89,10208,160,46,-9999,0,-9999,,
20160410230000,20160410190000,56,-83,10204,160,36,-9999,0,-9999,,
20160411000000,20160410200000,56,-72,10193,150,26,-9999,0,-9999,,
20160411010000,20160410210000,61,-72,10185,160,36,-9999,0,-9999,,
20160411020000,20160410220000,67,-67,10177,150,31,-9999,0,-9999,,
20160411030000,20160410230000,78,-61,10170,160,41,-9999,0,-9999,,
20160411040000,20160411000000,111,-28,10172,190,51,-9999,-1,-9999,,
20160411050000,20160411010000,100,22,10174,180,51,-9999,3,-9999,,
20160411060000,20160411020000,94,39,10166,180,51,-9999,3,3,,
20160411070000,20160411030000,100,39,10155,170,41,-9999,-1,-9999,,
20160411080000,20160411040000,106,39,10147,170,57,-9999,-1,-9999,,
20160411090000,20160411050000,111,39,10148,180,46,-9999,0,-9999,,
20160411100000,20160411060000,111,50,10150,210,57,-9999,5,-9999,,
20160411110000,20160411070000,117,44,10148,190,51,-9999,-1,-9999,,
20160411120000,20160411080000,117,44,10149,190,51,-9999,3,10,,
20160411130000,20160411090000,122,50,10152,210,72,-9999,-1,-9999,,
20160411140000,20160411100000,117,56,10156,210,72,-9999,3,-9999,,
20160411150000,20160411110000,111,67,10154,210,88,-9999,3,-9999,,
20160411160000,20160411120000,122,67,10148,190,67,-9999,3,-9999,,
20160411170000,20160411130000,133,61,10142,210,77,-9999,3,-9999,,
20160411180000,20160411140000,172,56,10130,210,93,-9999,0,10,,
20160411190000,20160411150000,183,61,10126,230,108,-9999,0,-9999,,
20160411200000,20160411160000,167,67,10127,220,57,-9999,-1,-9999,,
20160411210000,20160411170000,150,89,10126,210,57,-9999,3,-9999,,
20160411220000,20160411180000,133,100,10126,240,51,-9999,13,-9999,,
20160411230000,20160411190000,133,106,10123,280,51,-9999,-1,-9999,,
20160412000000,20160411200000,128,106,10125,280,41,-9999,0,15,,
20160412010000,20160411210000,128,106,10129,250,36,-9999,5,-9999,,
20160412020000,20160411220000,122,106,10131,190,31,-9999,25,-9999,,
20160412030000,20160411230000,122,111,10125,320,21,-9999,18,-9999,,
20160412040000,20160412000000,122,106,10133,260,31,-9999,18,-9999,,
20160412050000,20160412010000,100,83,10136,320,67,-9999,38,-9999,,
20160412060000,20160412020000,89,72,-9999,330,36,-9999,-1,112,,
20160412070000,20160412030000,61,22,10154,320,62,-9999,3,-9999,,
20160412080000,20160412040000,56,22,10167,340,67,-9999,0,-9999,,
20160412090000,20160412050000,44,-11,10184,330,82,-9999,0,-9999,,
20160412100000,20160412060000,33,-17,10196,340,31,-9999,0,-9999,,
20160412110000,20160412070000,22,-28,10208,330,26,2,0,-9999,,
20160412120000,20160412080000,33,-28,10218,330,15,0,0,3,,
20160412130000,20160412090000,44,-22,10226,290,21,2,0,-9999,,
20160412140000,20160412100000,50,-33,10229,300,36,2,0,-9999,,
20160412150000,20160412110000,61,-50,10234,330,62,2,0,-9999,,
20160412160000,20160412120000,67,-50,10237,320,31,4,0,-9999,,
20160412170000,20160412130000,78,-44,10241,320,46,4,0,-9999,,
20160412180000,20160412140000,78,-56,10244,300,46,-9999,0,-9999,,
20160412190000,20160412150000,83,-61,10248,320,51,2,0,-9999,,
20160412200000,20160412160000,89,-56,10248,-9999,26,-9999,0,-9999,,
20160412210000,20160412170000,89,-67,10251,-9999,31,2,0,-9999,,
20160412220000,20160412180000,100,-56,10255,320,46,0,0,-9999,,
20160412230000,20160412190000,89,-61,10260,340,51,0,0,-9999,,
20160413000000,20160412200000,67,-56,10267,360,36,0,0,-9999,,
20160413010000,20160412210000,50,-50,10275,350,46,0,0,-9999,,
20160413020000,20160412220000,39,-56,10287,360,36,0,0,-9999,,
20160413030000,20160412230000,28,-56,10288,360,31,0,0,-9999,,
20160413040000,20160413000000,22,-50,10288,10,36,0,0,-9999,,
20160413050000,20160413010000,11,-56,10291,20,26,0,0,-9999,,
20160413060000,20160413020000,11,-61,10292,20,21,0,0,-9999,,
20160413070000,20160413030000,6,-61,10291,30,15,0,0,-9999,,
20160413080000,20160413040000,6,-61,10295,10,15,0,0,-9999,,
20160413090000,20160413050000,0,-67,10300,20,21,0,0,-9999,,
20160413100000,20160413060000,-6,-61,10300,20,21,0,0,-9999,,
20160413110000,20160413070000,-6,-61,10303,50,15,0,0,-9999,,
20160413120000,20160413080000,6,-56,10305,60,15,0,0,-9999,,
20160413130000,20160413090000,22,-56,10310,-9999,21,0,0,-9999,,
20160413140000,20160413100000,44,-56,10307,70,36,0,0,-9999,,
20160413150000,20160413110000,56,-56,10303,-9999,26,0,0,-9999,,
20160413160000,20160413120000,72,-56,10294,80,36,0,0,-9999,,
20160413170000,20160413130000,89,-50,10284,110,31,0,0,-9999,,
20160413180000,20160413140000,100,-67,10269,-9999,26,0,0,-9999,,
20160413190000,20160413150000,111,-67,10269,160,15,0,0,-9999,,
20160413200000,20160413160000,122,-61,10263,0,0,0,0,-9999,,
20160413210000,20160413170000,139,-72,10258,-9999,26,0,0,-9999,,
20160413220000,20160413180000,133,-83,10254,10,31,0,0,-9999,,
20160413230000,20160413190000,117,-83,10254,-9999,31,0,0,-9999,,
20160414000000,20160413200000,106,-83,10253,360,26,0,0,-9999,,
20160414010000,20160413210000,94,-72,10253,360,26,0,0,-9999,,
20160414020000,20160413220000,83,-72,10255,360,31,0,0,-9999,,
20160414030000,20160413230000,83,-78,10254,10,15,0,0,-9999,,
20160414040000,20160414000000,72,-72,10250,360,21,4,0,-9999,,
20160414050000,20160414010000,78,-78,10248,20,21,0,0,-9999,,
20160414060000,20160414020000,61,-72,10245,350,15,0,0,-9999,,
20160414070000,20160414030000,56,-67,10244,20,15,0,0,-9999,,
20160414080000,20160414040000,44,-61,10242,10,21,0,0,-9999,,
20160414090000,20160414050000,39,-61,10241,50,26,0,0,-9999,,
20160414100000,20160414060000,39,-56,10245,30,15,0,0,-9999,,
20160414110000,20160414070000,33,-56,10253,30,26,0,0,-9999,,
20160414120000,20160414080000,39,-44,10261,30,21,0,0,-9999,,
20160414130000,20160414090000,67,-39,10260,-9999,15,0,0,-9999,,
20160414140000,20160414100000,100,-28,10257,-9999,26,0,0,-9999,,
20160414150000,20160414110000,122,-22,10260,30,26,0,0,-9999,,
20160414160000,20160414120000,144,-28,10258,-9999,26,0,0,-9999,,
20160414170000,20160414130000,156,-33,10252,100,36,0,0,-9999,,
20160414180000,20160414140000,167,-22,10246,0,0,0,0,-9999,,
20160414190000,20160414150000,172,-28,10242,100,26,0,0,-9999,,
20160414200000,20160414160000,183,-33,10235,-9999,21,0,0,-9999,,
20160414210000,20160414170000,183,-22,10232,-9999,26,0,0,-9999,,
20160414220000,20160414180000,194,-28,10230,-9999,15,0,0,-9999,,
20160414230000,20160414190000,178,-28,10232,-9999,15,0,0,-9999,,
20160415000000,20160414200000,167,-28,10231,60,15,0,0,-9999,,
20160415010000,20160414210000,150,-33,10236,50,21,0,0,-9999,,
20160415020000,20160414220000,133,-28,10239,90,31,0,0,-9999,,
20160415030000,20160414230000,128,-28,10241,110,31,0,0,-9999,,
20160415040000,20160415000000,111,-28,10245,110,31,0,0,-9999,,
20160415050000,20160415010000,100,-28,10246,100,36,0,0,-9999,,
20160415060000,20160415020000,94,-28,10245,110,36,0,0,-9999,,
20160415070000,20160415030000,89,-28,10242,110,36,0,0,-9999,,
20160415080000,20160415040000,83,-28,10241,100,36,0,0,-9999,,
20160415090000,20160415050000,83,-33,10242,100,31,0,0,-9999,,
20160415100000,20160415060000,72,-28,10245,70,21,0,0,-9999,,
20160415110000,20160415070000,67,-28,10255,70,21,0,0,-9999,,
20160415120000,20160415080000,78,-22,10265,50,15,0,0,-9999,,
20160415130000,20160415090000,111,-11,10266,110,31,0,0,-9999,,
20160415140000,20160415100000,133,-6,10268,100,46,0,0,-9999,,
20160415150000,20160415110000,156,-6,10268,130,36,0,0,-9999,,
20160415160000,20160415120000,172,-11,10268,80,41,0,0,-9999,,
20160415170000,20160415130000,178,-6,10267,-9999,21,0,0,-9999,,
20160415180000,20160415140000,194,-11,10263,-9999,-9999,0,0,-9999,,
20160415190000,20160415150000,194,-11,10259,120,21,0,0,-9999,,
20160415200000,20160415160000,206,-17,10252,50,36,0,0,-9999,,
20160415210000,20160415170000,206,-22,10251,130,36,0,0,-9999,,
20160415220000,20160415180000,206,-22,10253,-9999,21,0,0,-9999,,
20160415230000,20160415190000,194,-28,10252,90,46,0,0,-9999,,
20160416000000,20160415200000,172,-39,10255,100,36,0,0,-9999,,
20160416010000,20160415210000,161,-39,10261,110,26,0,0,-9999,,
20160416020000,20160415220000,150,-33,10267,120,36,0,0,-9999,,
20160416030000,20160415230000,139,-28,10270,120,31,0,0,-9999,,
20160416040000,20160416000000,133,-22,10272,120,41,0,0,-9999,,
20160416050000,20160416010000,122,-17,10274,120,31,0,0,-9999,,
20160416060000,20160416020000,106,-17,10273,110,36,0,0,-9999,,
20160416070000,20160416030000,106,-17,10271,140,21,0,0,-9999,,
20160416080000,20160416040000,100,-17,10271,90,26,0,0,-9999,,
20160416090000,20160416050000,100,-17,10273,110,21,0,0,-9999,,
20160416100000,20160416060000,94,-22,10280,80,15,0,0,-9999,,
20160416110000,20160416070000,83,-17,10288,100,21,0,0,-9999,,
20160416120000,20160416080000,100,-11,10294,0,0,0,0,-9999,,
20160416130000,20160416090000,122,6,10299,130,15,0,0,-9999,,
20160416140000,20160416100000,139,0,10300,90,15,0,0,-9999,,
20160416150000,20160416110000,161,-6,10299,0,0,0,0,-9999,,
20160416160000,20160416120000,178,-28,10297,190,15,0,0,-9999,,
20160416170000,20160416130000,189,-28,10294,-9999,15,0,0,-9999,,
20160416180000,20160416140000,206,-22,10288,90,36,0,0,-9999,,
20160416190000,20160416150000,222,-17,10282,-9999,31,0,0,-9999,,
20160416200000,20160416160000,228,-17,10277,-9999,26,0,0,-9999,,
20160416210000,20160416170000,233,-11,10274,10,31,0,0,-9999,,
20160416220000,20160416180000,222,-17,10273,0,0,0,0,-9999,,
20160416230000,20160416190000,222,-22,10273,60,21,0,0,-9999,,
20160417000000,20160416200000,211,-17,10273,0,0,0,0,-9999,,
20160417010000,20160416210000,200,-17,10278,350,21,0,0,-9999,,
20160417020000,20160416220000,194,-17,10280,350,21,0,0,-9999,,
20160417030000,20160416230000,189,-17,10280,0,0,0,0,-9999,,
20160417040000,20160417000000,183,-17,10281,0,0,0,0,-9999,,
20160417050000,20160417010000,178,-17,10282,0,0,0,0,-9999,,
20160417060000,20160417020000,167,0,10282,40,21,0,0,-9999,,
20160417070000,20160417030000,161,0,10278,120,15,0,0,-9999,,
20160417080000,20160417040000,144,11,10279,150,31,0,0,-9999,,
20160417090000,20160417050000,117,17,10282,160,21,0,0,-9999,,
20160417100000,20160417060000,111,28,10288,160,26,0,0,-9999,,
20160417110000,20160417070000,111,17,10295,0,0,0,0,-9999,,
20160417120000,20160417080000,122,28,10301,0,0,0,0,-9999,,
20160417130000,20160417090000,144,44,10306,150,15,0,0,-9999,,
20160417140000,20160417100000,161,44,10307,120,21,0,0,-9999,,
20160417150000,20160417110000,206,22,10304,-9999,26,0,0,-9999,,
20160417160000,20160417120000,222,17,10300,-9999,26,0,0,-9999,,
20160417170000,20160417130000,244,11,10294,-9999,31,0,0,-9999,,
20160417180000,20160417140000,244,22,10287,0,0,0,0,-9999,,
20160417190000,20160417150000,256,22,10279,10,26,0,0,-9999,,
20160417200000,20160417160000,267,22,10271,330,36,0,0,-9999,,
20160417210000,20160417170000,261,22,10269,-9999,26,0,0,-9999,,
20160417220000,20160417180000,267,17,10265,320,26,0,0,-9999,,
20160417230000,20160417190000,261,17,10265,0,0,0,0,-9999,,
20160418000000,20160417200000,239,17,10263,0,0,0,0,-9999,,
20160418010000,20160417210000,233,11,10264,310,15,0,0,-9999,,
20160418020000,20160417220000,228,11,10267,320,26,0,0,-9999,,
20160418030000,20160417230000,194,22,10267,350,36,0,0,-9999,,
20160418040000,20160418000000,189,22,10264,350,36,0,0,-9999,,
20160418050000,20160418010000,178,22,10265,340,36,0,0,-9999,,
20160418060000,20160418020000,172,22,10266,350,21,0,0,-9999,,
20160418070000,20160418030000,167,11,10263,320,21,0,0,-9999,,
20160418080000,20160418040000,156,17,10265,320,21,0,0,-9999,,
20160418090000,20160418050000,150,6,10264,330,21,0,0,-9999,,
20160418100000,20160418060000,139,11,10265,320,21,0,0,-9999,,
20160418110000,20160418070000,122,28,10268,320,15,0,0,-9999,,
20160418120000,20160418080000,139,22,10269,0,0,0,0,-9999,,
20160418130000,20160418090000,161,11,10268,70,15,0,0,-9999,,
20160418140000,20160418100000,183,28,10267,0,0,0,0,-9999,,
20160418150000,20160418110000,211,28,10265,-9999,-9999,0,0,-9999,,
20160418160000,20160418120000,228,11,10265,-9999,31,0,0,-9999,,
20160418170000,20160418130000,239,-11,10257,0,0,0,0,-9999,,
20160418180000,20160418140000,256,6,10251,310,36,0,0,-9999,,
20160418190000,20160418150000,256,-6,10246,300,26,0,0,-9999,,
20160418200000,20160418160000,256,-17,10235,-9999,26,0,0,-9999,,
20160418210000,20160418170000,256,-17,10229,-9999,15,0,0,-9999,,
20160418220000,20160418180000,267,-22,10224,320,36,0,0,-9999,,
20160418230000,20160418190000,256,-33,10224,320,46,0,0,-9999,,
20160419000000,20160418200000,239,-22,10221,320,36,0,0,-9999,,
20160419010000,20160418210000,228,-28,10223,310,26,0,0,-9999,,
20160419020000,20160418220000,222,-22,10222,310,21,0,0,-9999,,
20160419030000,20160418230000,211,-17,10223,320,41,0,0,-9999,,
20160419040000,20160419000000,200,-6,10218,320,15,0,0,-9999,,
20160419050000,20160419010000,194,-6,10213,310,15,0,0,-9999,,
