ZTime,Time,OAT,DT,SLP,WD,WS,SKY,PPT,PPT6,Plsr.Event,Plsr.Source
20160302090000,20160302040000,-22,-89,10108,280,93,-9999,0,-9999,,
20160302100000,20160302050000,-28,-100,10123,280,82,-9999,0,-9999,,
20160302110000,20160302060000,-33,-94,10134,300,36,-9999,0,-9999,,
20160302120000,20160302070000,-33,-100,10144,280,51,-9999,-1,-1,,
20160302130000,20160302080000,-33,-94,10156,300,46,-9999,0,-9999,,
20160302140000,20160302090000,-33,-100,10165,280,77,-9999,0,-9999,,
20160302150000,20160302100000,-28,-106,10169,290,72,-9999,0,-9999,,
20160302160000,20160302110000,-28,-100,10172,280,72,-9999,-1,-9999,,
20160302170000,20160302120000,-28,-94,10178,290,67,-9999,-1,-9999,,
20160302180000,20160302130000,-28,-100,10181,300,51,-9999,-1,-1,,
20160302190000,20160302140000,-28,-100,10186,320,41,-9999,-1,-9999,,
20160302200000,20160302150000,-17,-100,10191,280,62,-9999,-1,-9999,,
20160302210000,20160302160000,-17,-117,10195,290,46,-9999,0,-9999,,
20160302220000,20160302170000,-11,-106,10199,280,36,-9999,0,-9999,,
20160302230000,20160302180000,-17,-106,10206,260,57,-9999,0,-9999,,
20160303000000,20160302190000,-22,-94,10214,330,51,-9999,0,-1,,
20160303010000,20160302200000,-22,-89,10223,280,46,-9999,0,-9999,,
20160303020000,20160302210000,-22,-106,10228,290,41,-9999,0,-9999,,
20160303030000,20160302220000,-22,-100,10234,270,41,-9999,0,-9999,,
20160303040000,20160302230000,-28,-100,10231,280,31,-9999,0,-9999,,
20160303050000,20160303000000,-33,-100,10230,270,26,2,0,-9999,,
20160303060000,20160303010000,-44,-83,10233,360,21,0,0,-9999,,
20160303070000,20160303020000,-50,-94,10236,360,21,0,0,-9999,,
20160303080000,20160303030000,-56,-94,10234,50,15,0,0,-9999,,
20160303090000,20160303040000,-61,-94,10237,60,15,0,0,-9999,,
20160303100000,20160303050000,-61,-106,10241,100,15,0,0,-9999,,
20160303110000,20160303060000,-61,-100,10245,120,26,0,0,-9999,,
20160303120000,20160303070000,-61,-94,10237,120,21,0,0,-9999,,
20160303130000,20160303080000,-56,-94,10248,130,21,0,0,-9999,,
20160303140000,20160303090000,-39,-94,10249,130,26,-9999,0,-9999,,
20160303150000,20160303100000,-22,-89,10238,-9999,15,2,0,-9999,,
20160303160000,20160303110000,-6,-83,10232,-9999,15,-9999,0,-9999,,
20160303170000,20160303120000,6,-89,10228,160,36,2,0,-9999,,
20160303180000,20160303130000,11,-83,10220,-9999,21,-9999,0,-9999,,
20160303190000,20160303140000,11,-89,10209,80,21,-9999,0,-9999,,
20160303200000,20160303150000,17,-89,10204,120,36,-9999,0,-9999,,
20160303210000,20160303160000,17,-89,10197,-9999,26,-9999,0,-9999,,
20160303220000,20160303170000,17,-94,10193,60,21,-9999,0,-9999,,
20160303230000,20160303180000,11,-72,10194,60,21,-9999,0,-9999,,
20160304000000,20160303190000,6,-50,10193,100,15,-9999,-1,-1,,
20160304010000,20160303200000,-11,-28,10194,0,0,-9999,3,-9999,,
20160304020000,20160303210000,-11,-28,10190,0,0,-9999,5,-9999,,
20160304030000,20160303220000,-11,-28,-9999,0,0,-9999,-1,-9999,,
20160304040000,20160303230000,-11,-22,10178,0,0,-9999,-1,-9999,,
20160304050000,20160304000000,-6,-22,10172,0,0,-9999,-1,-9999,,
20160304060000,20160304010000,-6,-22,-9999,0,0,-9999,-1,-9999,,
20160304070000,20160304020000,-6,-22,10167,0,0,-9999,3,-9999,,
20160304080000,20160304030000,-6,-22,10161,350,15,-9999,-1,-9999,,
20160304090000,20160304040000,-6,-22,10162,350,15,-9999,5,-9999,,
20160304100000,20160304050000,-6,-22,10165,350,21,-9999,-1,-9999,,
20160304110000,20160304060000,-6,-22,10169,340,15,-9999,-1,-9999,SNOW,1 TRAINED SPOTTER
20160304120000,20160304070000,-6,-22,10174,330,26,-9999,-1,8,SNOW,1 SOCIAL MEDIA
20160304130000,20160304080000,-6,-22,10181,340,15,-9999,-1,-9999,SNOW,1 COCORAHS
20160304140000,20160304090000,0,-22,10188,330,31,-9999,-1,-9999,,
20160304150000,20160304100000,6,-28,10190,350,41,-9999,0,-9999,,
20160304160000,20160304110000,11,-33,10193,350,31,-9999,0,-9999,,
20160304170000,20160304120000,11,-39,10201,340,26,-9999,0,-9999,,
20160304180000,20160304130000,11,-39,10198,340,26,-9999,0,-1,,
20160304190000,20160304140000,11,-44,10197,330,36,-9999,0,-9999,,
20160304200000,20160304150000,6,-39,10202,320,41,-9999,0,-9999,,
20160304210000,20160304160000,6,-50,10204,-9999,21,-9999,0,-9999,,
20160304220000,20160304170000,6,-50,10210,310,26,-9999,0,-9999,,
20160304230000,20160304180000,6,-44,10217,330,31,-9999,0,-9999,,
20160305000000,20160304190000,0,-50,10222,310,31,-9999,0,-9999,,
20160305010000,20160304200000,0,-50,10226,330,26,-9999,0,-9999,,
20160305020000,20160304210000,0,-56,10225,340,26,-9999,0,-9999,,
20160305030000,20160304220000,0,-72,10225,300,31,-9999,0,-9999,,
20160305040000,20160304230000,0,-72,10225,300,15,-9999,0,-9999,,
20160305050000,20160305000000,-6,-67,10218,0,0,-9999,0,-9999,,
20160305060000,20160305010000,-6,-67,10221,360,15,-9999,0,-9999,,
20160305070000,20160305020000,-6,-67,10223,0,0,-9999,0,-9999,,
20160305080000,20160305030000,-6,-67,10222,0,0,-9999,0,-9999,,
20160305090000,20160305040000,-6,-67,10228,360,15,-9999,0,-9999,,
20160305100000,20160305050000,-11,-67,10223,80,21,-9999,0,-9999,,
20160305110000,20160305060000,-6,-67,10225,0,0,-9999,0,-9999,,
20160305120000,20160305070000,-6,-67,10221,130,31,-9999,0,-9999,,
20160305130000,20160305080000,-6,-61,10218,120,21,-9999,0,-9999,,
20160305140000,20160305090000,0,-56,10223,0,0,-9999,0,-9999,,
20160305150000,20160305100000,6,-50,10222,150,26,-9999,0,-9999,,
20160305160000,20160305110000,17,-44,10215,160,21,-9999,0,-9999,,
20160305170000,20160305120000,33,-39,10206,220,36,-9999,0,-9999,,
20160305180000,20160305130000,39,-39,10197,140,21,-9999,0,-9999,,
20160305190000,20160305140000,50,-33,10188,-9999,15,-9999,0,-9999,,
20160305200000,20160305150000,56,-33,10189,0,0,-9999,0,-9999,,
20160305210000,20160305160000,56,-39,10186,300,15,-9999,0,-9999,,
20160305220000,20160305170000,56,-39,10189,0,0,-9999,0,-9999,,
20160305230000,20160305180000,50,-33,10191,20,15,-9999,0,-9999,,
20160306000000,20160305190000,44,-33,10194,50,15,-9999,0,-9999,,
20160306010000,20160305200000,39,-33,10195,70,21,-9999,0,-9999,,
20160306020000,20160305210000,39,-33,10204,0,0,-9999,0,-9999,,
20160306030000,20160305220000,39,-33,10210,0,0,-9999,0,-9999,,
20160306040000,20160305230000,28,-17,10214,0,0,-9999,-1,-9999,,
20160306050000,20160306000000,22,-22,10214,0,0,-9999,0,-9999,,
20160306060000,20160306010000,22,-22,10218,0,0,-9999,0,-1,,
20160306070000,20160306020000,22,-22,10221,0,0,-9999,0,-9999,,
20160306080000,20160306030000,22,-17,10224,340,21,-9999,0,-9999,,
20160306090000,20160306040000,22,-17,10230,330,26,-9999,0,-9999,,
20160306100000,20160306050000,17,-17,10236,330,26,-9999,0,-9999,,
20160306110000,20160306060000,17,-17,10245,340,21,-9999,0,-9999,,
20160306120000,20160306070000,17,-17,10252,330,31,-9999,0,-9999,,
20160306130000,20160306080000,17,-17,10258,340,36,-9999,0,-9999,,
20160306140000,20160306090000,22,-22,10263,360,31,-9999,0,-9999,,
20160306150000,20160306100000,22,-28,10269,320,31,-9999,0,-9999,,
20160306160000,20160306110000,28,-22,10271,340,21,-9999,0,-9999,,
20160306170000,20160306120000,33,-22,10268,0,0,-9999,0,-9999,,
20160306180000,20160306130000,33,-22,10266,270,26,-9999,0,-9999,,
20160306190000,20160306140000,39,-17,10260,250,26,-9999,0,-9999,,
20160306200000,20160306150000,50,-17,10253,240,21,-9999,0,-9999,,
20160306210000,20160306160000,50,-17,10253,240,36,-9999,0,-9999,,
20160306220000,20160306170000,50,-17,10251,190,36,-9999,0,-9999,,
20160306230000,20160306180000,50,-17,10252,220,21,-9999,0,-9999,,
20160307000000,20160306190000,44,-17,10245,180,21,-9999,0,-9999,,
20160307010000,20160306200000,39,-17,10241,190,15,0,0,-9999,,
20160307020000,20160306210000,39,-17,10241,180,21,0,0,-9999,,
20160307030000,20160306220000,22,-17,10238,160,31,0,0,-9999,,
20160307040000,20160306230000,33,-11,10239,170,26,0,0,-9999,,
20160307050000,20160307000000,17,-17,10230,170,36,2,0,-9999,,
20160307060000,20160307010000,11,-22,10217,160,46,0,0,-9999,,
20160307070000,20160307020000,22,-17,10226,270,21,0,0,-9999,,
20160307080000,20160307030000,6,-22,10215,160,36,0,0,-9999,,
20160307090000,20160307040000,17,-17,10211,170,46,0,0,-9999,,
20160307100000,20160307050000,17,-17,10213,170,41,0,0,-9999,,
20160307110000,20160307060000,22,-17,10210,180,51,0,0,-9999,,
20160307120000,20160307070000,28,-17,10214,190,57,0,0,-9999,,
20160307130000,20160307080000,50,-17,10215,190,67,0,0,-9999,,
20160307140000,20160307090000,72,-11,10219,190,57,0,0,-9999,,
20160307150000,20160307100000,106,-6,10220,190,41,0,0,-9999,,
20160307160000,20160307110000,139,0,10215,210,41,0,0,-9999,,
20160307170000,20160307120000,172,-6,10210,240,62,0,0,-9999,,
20160307180000,20160307130000,178,-17,10201,220,77,0,0,-9999,,
20160307190000,20160307140000,178,-6,10193,240,77,0,0,-9999,,
20160307200000,20160307150000,183,-6,10189,-9999,-9999,0,0,-9999,,
20160307210000,20160307160000,178,-6,10188,250,88,0,0,-9999,,
20160307220000,20160307170000,178,-6,10185,240,51,0,0,-9999,,
20160307230000,20160307180000,167,-6,10186,230,41,-9999,0,-9999,,
20160308000000,20160307190000,161,-6,10190,220,46,2,0,-9999,,
20160308010000,20160307200000,150,-6,10196,240,41,-9999,0,-9999,,
20160308020000,20160307210000,144,-6,10194,220,36,-9999,0,-9999,,
20160308030000,20160307220000,139,0,10198,240,21,-9999,0,-9999,,
20160308040000,20160307230000,139,-6,10196,0,0,-9999,0,-9999,,
20160308050000,20160308000000,133,6,10194,190,15,-9999,-1,-9999,,
20160308060000,20160308010000,122,6,10197,160,26,-9999,0,-1,,
20160308070000,20160308020000,122,0,10199,200,31,-9999,0,-9999,,
20160308080000,20160308030000,117,6,10198,180,36,-9999,0,-9999,,
20160308090000,20160308040000,117,-6,10200,180,36,-9999,0,-9999,,
20160308100000,20160308050000,111,-11,10204,190,41,2,0,-9999,,
20160308110000,20160308060000,106,-17,10206,190,51,0,0,-9999,,
20160308120000,20160308070000,106,-22,10211,200,51,0,0,-9999,,
20160308130000,20160308080000,117,-22,10219,200,46,2,0,-9999,,
20160308140000,20160308090000,139,-11,10221,210,62,-9999,0,-9999,,
20160308150000,20160308100000,156,0,10222,230,62,-9999,0,-9999,,
20160308160000,20160308110000,161,17,10221,230,62,-9999,0,-9999,,
20160308170000,20160308120000,167,28,10219,240,72,-9999,0,-9999,,
20160308180000,20160308130000,183,39,10209,230,72,-9999,0,-9999,,
20160308190000,20160308140000,189,50,10204,250,57,-9999,0,-9999,,
20160308200000,20160308150000,194,61,10199,220,62,-9999,0,-9999,,
20160308210000,20160308160000,206,67,10190,250,36,0,0,-9999,,
20160308220000,20160308170000,211,67,10187,220,41,0,0,-9999,,
20160308230000,20160308180000,206,61,10181,200,36,0,0,-9999,,
20160309000000,20160308190000,189,56,10178,180,26,0,0,-9999,,
20160309010000,20160308200000,183,56,10181,190,26,0,0,-9999,,
20160309020000,20160308210000,172,44,10182,190,26,0,0,-9999,,
20160309030000,20160308220000,156,44,10182,150,26,0,0,-9999,,
20160309040000,20160308230000,161,39,10184,190,31,0,0,-9999,,
20160309050000,20160309000000,122,61,10183,170,41,0,0,-9999,,
20160309060000,20160309010000,117,50,10186,170,36,0,0,-9999,,
20160309070000,20160309020000,117,44,10185,160,31,0,0,-9999,,
20160309080000,20160309030000,122,39,10184,180,41,0,0,-9999,,
20160309090000,20160309040000,111,33,10185,170,46,0,0,-9999,,
20160309100000,20160309050000,100,33,10191,180,41,0,0,-9999,,
20160309110000,20160309060000,100,28,10198,180,41,0,0,-9999,,
20160309120000,20160309070000,106,22,10206,180,41,0,0,-9999,,
20160309130000,20160309080000,128,22,10209,180,46,0,0,-9999,,
20160309140000,20160309090000,156,33,10206,180,46,0,0,-9999,,
20160309150000,20160309100000,183,50,10205,200,51,0,0,-9999,,
20160309160000,20160309110000,211,72,10195,230,88,0,0,-9999,,
20160309170000,20160309120000,217,72,10198,230,103,0,0,-9999,,
20160309180000,20160309130000,222,67,10194,250,77,0,0,-9999,,
20160309190000,20160309140000,228,67,10181,250,77,0,0,-9999,,
20160309200000,20160309150000,228,67,10175,250,77,0,0,-9999,,
20160309210000,20160309160000,228,61,10176,250,57,0,0,-9999,,
20160309220000,20160309170000,228,50,10172,230,46,0,0,-9999,,
20160309230000,20160309180000,217,50,10173,220,41,0,0,-9999,,
20160310000000,20160309190000,200,50,10170,210,26,0,0,-9999,,
20160310010000,20160309200000,194,44,10173,210,41,0,0,-9999,,
20160310020000,20160309210000,194,50,10172,220,41,0,0,-9999,,
20160310030000,20160309220000,183,56,10174,250,36,-9999,0,-9999,,
20160310040000,20160309230000,183,61,10171,260,36,-9999,0,-9999,,
20160310050000,20160310000000,178,67,10174,240,21,-9999,0,-9999,,
20160310060000,20160310010000,167,61,10175,170,26,-9999,0,-9999,,
20160310070000,20160310020000,167,72,10176,210,26,-9999,0,-9999,,
20160310080000,20160310030000,156,72,10174,160,31,-9999,0,-9999,,
20160310090000,20160310040000,161,72,10173,200,26,-9999,0,-9999,,
20160310100000,20160310050000,156,72,10171,180,26,-9999,0,-9999,,
20160310110000,20160310060000,156,72,10168,0,0,4,0,-9999,,
20160310120000,20160310070000,150,67,10174,190,31,-9999,0,-9999,,
20160310130000,20160310080000,156,72,10180,220,41,-9999,-1,-9999,,
20160310140000,20160310090000,144,106,10185,240,51,-9999,5,-9999,,
20160310150000,20160310100000,150,122,10181,210,36,-9999,5,-9999,,
20160310160000,20160310110000,156,122,10176,220,41,-9999,-1,-9999,,
20160310170000,20160310120000,161,122,10171,200,51,-9999,0,-9999,,
20160310180000,20160310130000,172,106,10159,200,41,-9999,0,10,,
20160310190000,20160310140000,183,106,10153,220,62,-9999,0,-9999,,
20160310200000,20160310150000,172,111,10150,230,72,-9999,-1,-9999,,
20160310210000,20160310160000,161,122,10152,230,57,-9999,8,-9999,,
20160310220000,20160310170000,156,128,10154,240,62,-9999,10,-9999,,
20160310230000,20160310180000,150,128,10154,230,36,-9999,8,-9999,,
20160311000000,20160310190000,150,133,10152,250,46,-9999,3,25,,
20160311010000,20160310200000,150,133,10152,270,41,-9999,10,-9999,,
20160311020000,20160310210000,150,133,-9999,260,57,-9999,2,-9999,,
20160311030000,20160310220000,133,122,-9999,350,62,-9999,-1,-9999,,
20160311040000,20160310230000,122,111,10171,340,51,-9999,18,-9999,,
20160311050000,20160311000000,122,111,10165,10,36,-9999,10,-9999,,
20160311060000,20160311010000,117,111,10178,340,26,-9999,13,76,,
20160311070000,20160311020000,117,106,-9999,330,31,-9999,-1,-9999,,
20160311080000,20160311030000,106,94,10190,330,46,-9999,5,-9999,,
20160311090000,20160311040000,94,83,10194,330,51,-9999,3,-9999,,
20160311100000,20160311050000,83,67,10205,320,36,-9999,0,-9999,,
20160311110000,20160311060000,72,56,10219,320,51,-9999,0,-9999,,
20160311120000,20160311070000,56,33,10235,330,41,0,0,18,,
20160311130000,20160311080000,50,28,10249,330,41,-9999,0,-9999,,
20160311140000,20160311090000,50,28,-9999,350,31,-9999,0,-9999,,
20160311150000,20160311100000,56,28,-9999,350,15,-9999,0,-9999,,
20160311160000,20160311110000,67,22,-9999,-9999,21,-9999,0,-9999,,
20160311170000,20160311120000,83,33,10270,-9999,21,-9999,0,-9999,,
20160311180000,20160311130000,94,22,10268,-9999,15,-9999,0,-9999,,
20160311190000,20160311140000,111,22,10268,320,31,0,0,-9999,,
20160311200000,20160311150000,117,28,10271,350,31,0,0,-9999,,
20160311210000,20160311160000,122,28,10273,-9999,21,0,0,-9999,,
20160311220000,20160311170000,122,22,10267,350,41,0,0,-9999,,
20160311230000,20160311180000,117,17,10277,0,0,0,0,-9999,,
20160312000000,20160311190000,100,17,10280,310,15,0,0,-9999,,
20160312010000,20160311200000,89,22,10282,330,26,0,0,-9999,,
20160312020000,20160311210000,72,22,10278,10,21,0,0,-9999,,
20160312030000,20160311220000,67,22,10278,350,15,0,0,-9999,,
20160312040000,20160311230000,67,22,10272,360,15,0,0,-9999,,
20160312050000,20160312000000,61,22,10273,10,15,0,0,-9999,,
20160312060000,20160312010000,56,17,10270,10,15,0,0,-9999,,
20160312070000,20160312020000,50,17,10262,20,21,0,0,-9999,,
20160312080000,20160312030000,44,17,10252,20,21,0,0,-9999,,
20160312090000,20160312040000,44,11,10243,50,15,0,0,-9999,,
20160312100000,20160312050000,44,11,10236,60,26,0,0,-9999,,
20160312110000,20160312060000,56,11,10232,100,21,0,0,-9999,,
20160312120000,20160312070000,50,6,10231,120,21,0,0,-9999,,
20160312130000,20160312080000,61,17,10226,30,15,0,0,-9999,,
20160312140000,20160312090000,94,22,10220,120,15,0,0,-9999,,
20160312150000,20160312100000,122,39,10222,0,0,-9999,0,-9999,,
20160312160000,20160312110000,139,44,10220,210,26,-9999,0,-9999,,
20160312170000,20160312120000,161,56,10215,220,21,-9999,0,-9999,,
20160312180000,20160312130000,183,61,10204,340,26,-9999,0,-9999,,
20160312190000,20160312140000,189,83,10195,-9999,26,-9999,0,-9999,,
20160312200000,20160312150000,183,94,10188,210,26,-9999,0,-9999,,
20160312210000,20160312160000,189,100,10180,250,26,-9999,0,-9999,,
20160312220000,20160312170000,189,94,10176,-9999,15,2,0,-9999,,
20160312230000,20160312180000,183,94,10179,230,21,0,0,-9999,,
20160313000000,20160312190000,178,61,10181,0,0,-9999,0,-9999,,
20160313010000,20160312200000,172,56,10182,330,15,-9999,0,-9999,,
20160313020000,20160312210000,156,50,10180,340,26,0,0,-9999,,
20160313030000,20160312220000,150,39,10174,360,26,-9999,0,-9999,,
20160313040000,20160312230000,150,39,10172,350,15,4,0,-9999,,
20160313050000,20160313000000,144,44,10169,0,0,-9999,0,-9999,,
20160313060000,20160313010000,139,44,10166,40,15,-9999,0,-9999,,
20160313070000,20160313030000,139,33,10162,80,21,-9999,0,-9999,,
20160313080000,20160313040000,133,39,10160,350,21,-9999,0,-9999,,
20160313090000,20160313050000,128,39,10157,340,21,-9999,0,-9999,,
20160313100000,20160313060000,122,44,10157,360,21,-9999,-1,-9999,,
20160313110000,20160313070000,117,44,10150,40,21,-9999,-1,-9999,,
20160313120000,20160313080000,117,50,10150,0,0,-9999,0,-1,,
20160313130000,20160313090000,117,50,10156,0,0,-9999,3,-9999,,
20160313140000,20160313100000,106,61,10155,70,36,-9999,18,-9999,,
20160313150000,20160313110000,106,67,10149,70,36,-9999,5,-9999,,
20160313160000,20160313120000,122,67,10140,60,31,-9999,-1,-9999,,
20160313170000,20160313130000,128,56,10140,90,51,-9999,0,-9999,,
20160313180000,20160313140000,139,67,10130,80,36,-9999,0,25,,
20160313190000,20160313150000,150,72,10124,120,51,-9999,0,-9999,,
20160313200000,20160313160000,133,67,10119,110,62,-9999,-1,-9999,,
20160313210000,20160313170000,128,72,10117,110,51,-9999,-1,-9999,,
20160313220000,20160313180000,122,72,10115,110,51,-9999,0,-9999,,
20160313230000,20160313190000,122,72,10113,120,41,-9999,-1,-9999,,
20160314000000,20160313200000,111,83,10113,120,46,-9999,13,13,,
20160314010000,20160313210000,106,83,10115,130,36,-9999,8,-9999,,
20160314020000,20160313220000,100,83,10113,120,46,-9999,13,-9999,,
20160314030000,20160313230000,100,83,10112,130,51,-9999,8,-9999,,
20160314040000,20160314000000,100,83,10108,120,57,-9999,10,-9999,,
20160314050000,20160314010000,94,83,10104,130,41,-9999,5,-9999,,
20160314060000,20160314020000,100,83,10101,150,41,-9999,-1,43,,
20160314070000,20160314030000,106,83,10099,160,46,-9999,0,-9999,,
20160314080000,20160314040000,106,83,10093,150,31,-9999,0,-9999,,
20160314090000,20160314050000,106,83,10091,150,31,-9999,-1,-9999,,
20160314100000,20160314060000,111,89,10092,160,31,-9999,0,-9999,,
20160314110000,20160314070000,111,89,10093,150,26,-9999,0,-9999,,
20160314120000,20160314080000,117,94,10097,160,36,-9999,0,-1,,
20160314130000,20160314090000,117,94,10104,160,41,-9999,-1,-9999,,
20160314140000,20160314100000,122,106,10105,160,36,-9999,0,-9999,,
20160314150000,20160314110000,144,122,10103,150,41,-9999,0,-9999,,
20160314160000,20160314120000,172,133,10099,170,21,-9999,0,-9999,,
20160314170000,20160314130000,183,128,10093,160,31,-9999,0,-9999,,
20160314180000,20160314140000,194,117,10083,160,41,-9999,0,-1,,
20160314190000,20160314150000,189,117,10074,80,31,-9999,0,-9999,,
20160314200000,20160314160000,200,117,10063,120,51,-9999,0,-9999,,
20160314210000,20160314170000,200,111,10056,100,62,-9999,0,-9999,,
20160314220000,20160314180000,183,94,10053,140,72,0,0,-9999,,
20160314230000,20160314190000,150,83,10054,120,57,0,0,-9999,,
20160315000000,20160314200000,128,72,10064,120,62,0,0,-9999,,
20160315010000,20160314210000,111,67,10064,110,57,0,0,-9999,,
20160315020000,20160314220000,111,83,10093,170,31,-9999,13,-9999,,
20160315030000,20160314230000,106,89,-9999,140,41,-9999,2,-9999,,
